Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
01 - C0896 - 407.K.R.SARANATHAN,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,KR Saranathan,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/407.K.R.SARANATHAN/
01 - C0899 - 410.S.SUNDAR-VEENA,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,S Sundar,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/410.S.SUNDAR-VEENA/
01 - C1057 - 574.SEETHA_RAJAN,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Seetha Rajan,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/574.SEETHA_RAJAN/
01 - c1083 - 599.PALGHAT_K.V.NARA,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Palghat KV Narayanaswamy,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/599.PALGHAT_K.V.NARAYANASWAMY/
01 - C1208 - 739.PAPANASAM_S.VIJA,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Papanasam Vijayalakshmi,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/739.PAPANASAM_S.VIJAYALAKSHMI/
01 - C1223 - 754.M.S.SUBBALAKSHMI,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MS Subbulakshmi,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/754.M.S.SUBBALAKSHMI_LIVE_SITRA_1978/
01 - C1247 - 780.M.S.SUBBALAKSHMI,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MS Subbulakshmi,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/780.M.S.SUBBALAKSHMI_TAMIL_ISAI_SANGAM/
01 - C1249 - 782.M.S.SUBBALAKSHMI,11,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MS Subbulakshmi,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/782.M.S.SUBBALAKSHMI/
01 - c1289 - 0826.ARUNA_SAIYEERAM,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Aruna Sairam,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0826.ARUNA_SAIYEERAM/
01 - c1321 - 0864.Lalgudi_G_Jayar,7,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Lalgudi Jayaraman,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0864.Lalgudi_G_Jayaraman-GJR_Krishnan-Violin/
01 - c1360 - 0905.Sandeep_N.Bhara,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Sandeep N Bharadwaj,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0905.Sandeep_N.Bharadwaj-World_Music_Festival/
01 - C1555 - 1688-Guruvayur_S_Sri,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Guruvayoor S Sreekrishnan,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1688-Guruvayur_S_Srikrishnan-Flute-National_Programme/
01 - C1607 - 51-Dr_M_Narmadha-Vio,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,M Narmadha,http://sangeethamshare.org/tvg/SEASON_2010/51-Dr_M_Narmadha-Violin_Solo/
01 - C1964 - 1955-B_Vijayagopal-F,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,B Vijayagopal,http://sangeethamshare.org/tvg/UPLOADS-1801---2000/1955-B_Vijayagopal-Flute/
01 - C1999 - 1995-Pattabhirama_Pa,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Pattabhirama Pandit,http://sangeethamshare.org/tvg/UPLOADS-1801---2000/1995-Pattabhirama_Pandit
01 - C2005 - 2002-UP_Raju-Mandoli,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,UP Raju,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2002-UP_Raju-Mandolin/
01 - C2099 - 2108-S_Kasturirangan,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,S Kasthuri Rangan,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2108-S_Kasturirangan/
01 - C2256 - 2267-P_Nagamani-Mand,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,P Nagamani,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2267-P_Nagamani-Mandolin/
01 - C2277 - 038-Prapancham_S_Bal,6,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Prapancham S Balachandran,http://sangeethamshare.org/tvg/SEASON_2011/038-Prapancham_S_Balachandran-Flute/
01 - C2383 - 2365-Karukuruchi_Aru,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Karukuruchi Arunachalam,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2365-Karukuruchi_Arunachalam-Nadaswaram/
01 - C2489 - 2492-Lalgudi_G_Jayar,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Lalgudi Jayaraman,http://sangeethamshare.org/tvg/UPLOADS-2401---2600/2492-Lalgudi_G_Jayaraman-Violin_Solo/
01 - C2574 - 2778-JA_Jayanth-Flut,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,JA Jayanth,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2778-JA_Jayanth-Flute/
01 - C2579 - 2585-Revathy_Krishna,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Revathy Krishna,http://sangeethamshare.org/tvg/UPLOADS-2401---2600/2585-Revathy_Krishna-Veena/
01 - c2624 - 2632-TV_Ramanujachar,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,TV Ramanujacharlu,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2632-TV_Ramanujacharyalu-Violin_Solo/
01 - C2638 - 2646-Subbalakshmi_Sw,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Subbalakshmi Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2646-Subbalakshmi_Swaminathan/
01 - C2853 - 2885-Namagiripettai_,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Namagiripettai Krishnan,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2885-Namagiripettai_Krishnan-Nadaswaram-AIR_Isai_Vizha_1988/
01 - C2904 - 2945-Trichur_V_Ramac,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Trichur V Ramachandran,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2945-Trichur_V_Ramachandran-Isai_Charal/
01 - C3037 - 617.VV_Ravi-Violin_S,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,VV Ravi,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/617.VV_Ravi-Violin_Solo/
01 - C3061 - 3045-Neyveli_R_Santh,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Neyveli Santhanagopalan,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3045-Neyveli_R_Santhanagopalan-DTH/
01 - C3063 - 3047-A_Durgaprasad-G,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,A Durgaprasad,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3047-A_Durgaprasad-Gottuvadyam-TV_Audio-Isaicharal/
01 - C3170 - 3157-U_Shrinivas-Man,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,U Shrinivas,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3157-U_Shrinivas-Mandolin-SS_2013/
01 - C3213 - 3166-Ramnath_Iyer-Go,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,"Ramnath Iyer,Gopinath Iyer",http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3166-Ramnath_Iyer-Gopinath_Iyer-Veena_Duet-TV_Audio/
01 - C3290 - 3240-TM_Prabhavathi,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,TM Prabavathi,http://sangeethamshare.org/tvg/UPLOADS-3201---3400/3240-TM_Prabhavathi/
01 - C3312 - 3263-G_Ravi_Kiran,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,G Ravi Kiran,http://sangeethamshare.org/tvg/UPLOADS-3201---3400/3263-G_Ravi_Kiran/
01 - C3321 - 3272-ML_Vasanthakuma,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,ML Vasanthakumari,http://sangeethamshare.org/tvg/UPLOADS-3201---3400/3272-ML_Vasanthakumari-DTH/
01 - C3505 - 3468-TS_Pattabhirama,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Pattabhirama Pandit,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3468-TS_Pattabhirama_Pandit-DTH/
01 - C3553 - 3516-Nithyasri_Mahad,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Nithyasri Mahadevan,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3516-Nithyasri_Mahadevan/
01 - C3578 - 3543-Nithyasri_Mahad,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Nithyasri Mahadevan,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3543-Nithyasri_Mahadevan-Gopalakrishna_Bharathi/
01 - C3596 - 3563-Visalakshi_Nith,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Visalakshi Nithyanand,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3563-Visalakshi_Nithyanand/
01 - C3701 - 3628-Kadri_Gopalnath,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Kadri Gopalnath,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3628-Kadri_Gopalnath-Saxaphone-TV_Audio/
01 - C3810 - 3745-Prapancham_S_Ba,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Prapancham S Balachandran,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3745-Prapancham_S_Balachandran-Flute/
01 - C3829 - 3764-Mambalam_MKS_Si,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Mambalam MKS Siva,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3764-Mambalam_MKS_Siva-Nadaswaram/
01 - C3959 - 3898-Amrutha_Venkate,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Amrutha Venkatesh,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3898-Amrutha_Venkatesh-TV_Audio/
01 - C4089 - 4034-A_Padmavathy-Ve,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,A Padmavathy,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4034-A_Padmavathy-Veena/
01 - C4703 - 4616-B_Vijayagopal-F,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,B Vijayagopal,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4616-B_Vijayagopal-Flute/
01 - C4741 - 4654-AS_Murali,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,AS Murali,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4654-AS_Murali/
01 - C4745 - 4658-Thiruvallikeni_,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Thiruvallikeni PV Thirumurthy,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4658-Thiruvallikeni_PV_Thirumurthy-Nadaswaram-Ragam_24x7/
01 - C4884 - 4799-M_Narmadha-TV_A,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,M Narmadha,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4799-M_Narmadha-TV_Audio-Nadhasangamam/
01 - C4945 - 4862-M_Sudhakar-Raga,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,M Sudhakar,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4862-M_Sudhakar-Ragam_24x7
01 - C5127 - 5065-R_Thyagarajan-F,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,R Thyagarajan,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5065-R_Thyagarajan-Flute
01 - C5190 - 26-Prapancham_S_Bala,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Prapancham S Balachandran,http://sangeethamshare.org/tvg/SEASON_2016/26-Prapancham_S_Balachandran-Flute
01 - C5390 - 5297-B_Muthukumar-Fl,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,B Muthukumar,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5297-B_Muthukumar-Flute
01 - C5426 - 5336-Prapancham_S_Ba,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Prapancham S Balachandran,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5336-Prapancham_S_Balachandran-Flute-NP
01 - C5512 - 5423-Charumathi_Rama,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Charumathi Ramachandran,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5423-Charumathi_Ramachandran
01 - C5553 - 5466-BV_Balasai-Flut,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,BV Balasai,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5466-BV_Balasai-Flute
01 - C5560 - 5473-Nandtiha_Ravi,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Nanditha Ravi,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5473-Nandtiha_Ravi
01 - C5576 - 5489-TS_Pattabhirama,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Pattabhirama Pandit,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5489-TS_Pattabhirama_Pandit/
01 - C5581 - 5494-Vairamangalam_S,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Vairamangalam S Lakshminarayan,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5494-Vairamangalam_S_Lakshminarayan/
01 - C5583 - 5496-RS_Jayalakshmi-,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,RS Jayalakshmi,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5496-RS_Jayalakshmi-Veena/
01 - C5644 - 5559-Thiruvallikeni_,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Thiruvallikeni PV Thirumurthy,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5559-Thiruvallikeni_PV_Thirumurthy-Nadaswaram/
01 - C5676 - 017-Prapancham_S_Bal,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Prapancham S Balachandran,http://sangeethamshare.org/tvg/SEASON_2017/017-Prapancham_S_Balachandran-Flute/
01 - C5694 - 030-Lalitha-Nandini-,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,"M Lalitha, M Nandini",http://sangeethamshare.org/tvg/SEASON_2017/030-Lalitha-Nandini-Violin_Duet/
01 - C5765 - 5641-U_Shrinivas-Man,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,U Shrinivas,http://sangeethamshare.org/tvg/UPLOADS-5601---5800/5641-U_Shrinivas-Mandolin/
01 - C5782 - 5660-R_Suryaprakash-,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,R Suryaprakash,http://sangeethamshare.org/tvg/UPLOADS-5601---5800/5660-R_Suryaprakash-TV_Audio/
01 - C5794 - 5672-MS_Sheela-Ragam,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MS Sheela,http://sangeethamshare.org/tvg/UPLOADS-5601---5800/5672-MS_Sheela-Ragam_24x7/
01 - C5882 - 5761-NC_Madhav-Violi,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,NC Madhav,http://sangeethamshare.org/tvg/UPLOADS-5601---5800/5761-NC_Madhav-Violin/
01 - C6108 - 5954-P_Nagamani-Mand,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,P Nagamani,http://sangeethamshare.org/tvg/UPLOADS-5801---6000/5954-P_Nagamani-Mandolin/
01 - C6194 - 6040-Nagai_R_Muralid,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Nagai R Muralidharan,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6040-Nagai_R_Muralidharan-Violin/
01 - C6219 - 6067-A_Ananthapadman,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,A Ananthapadmanabhan,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6067-A_Ananthapadmanabhan-Veena-Ragam_24x7/
01 - C6268 - 6116-K_Vijayaraghava,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,K Vijayaraghavan,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6116-K_Vijayaraghavan/
01 - C6329 - 6178-Vasantha_Kannan,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Vasantha Kannan,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6178-Vasantha_Kannan-Violin/
01 - C6555 - 6364-JB_Sruthisagar-,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,JB Sruthisagar,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6364-JB_Sruthisagar-Flute-TV_Audio/
01 - C6596 - 6406-TM_Prabavathi,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,TM Prabavathi,http://sangeethamshare.org/tvg/UPLOADS-6401---6600/6406-TM_Prabavathi/
01 - C6610 - 6420-Salem_Gayathri_,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Salem Gayathri Venkatesan,http://sangeethamshare.org/tvg/UPLOADS-6401---6600/6420-Salem_Gayathri_Venkatesan/
01 - C6747 - 6571-Kazugumalai_A_K,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Kazugumalai A Kandaswami,https://sangeethamshare.org/tvg/UPLOADS-6401---6600/6571-Kazugumalai_A_Kandaswami/
02 - C0199 - 208_VShankarnarayana,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,V Shankaranarayanan,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/208_VShankarnarayanan_GV_NB_GR_KFA_28Dec2010
02 - C0286 - 300_Karukurichi_P_Ar,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/300_Karukurichi_P_Arunachalam
02 - C0290 - 304-Karukurichi_P_Ar,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/304-Karukurichi_P_Arunachalam_SDhanyAsi_kAmbOdhi
02 - C0320 - 334_V_ShankarNarayan,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,V Shankaranarayanan,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/334_V_ShankarNarayanan_Shivan_Temple_Geylang_Singapore_03Mar2011
02 - C0386 - 400_VShankarNarayana,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,V Shankaranarayanan,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/400_VShankarNarayanan_MAS_KVP_TM
02 - C0500 - 516_PattabhiramaPand,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Pattabhirama Pandit,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/516_PattabhiramaPandit_shaNmukhapriya_pUrvikalyANi
03 - C0009 - 227-MS_sheela-vocal-,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MS Sheela,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/227-MS_sheela-vocal-naLIna_mOhan-violin-Dallas_TX-USA-1996/
03 - C0015 - 221-neivEli_santhAna,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Neyveli Santhanagopalan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/221-neivEli_santhAnagOpAlan-vocal-Houston_TX_USA-80s/
03 - C0030 - 206-s_rAjam-Vocal-SR,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,S Rajam,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/206-s_rAjam-Vocal-SR_CL_VR-Houston_TX-USA-1982/
03 - C0035 - 201-KV_nArAyaNaswAmy,10,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Palghat KV Narayanaswamy,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/201-KV_nArAyaNaswAmy-Vocal-Calgary_Canada-1983/
03 - C0111 - 125-lAlgudi_G_JayarA,5,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Lalgudi Jayaraman,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/125-lAlgudi_G_JayarAman-LGJ_GJRK-Violin_Duet-Washington_DC/
03 - C0256 - O-S-Thyaagaraajan,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,OS Thyagarajan,http://sangeethamshare.org/manjunath/Carnatic/Audio/Season_2007/O-S-Thyaagaraajan/
03 - C0262 - Mini-Concerts,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Multiple Artists,http://sangeethamshare.org/manjunath/Carnatic/Audio/Season_2007/Mini-Concerts/
03 - C0277 - 19-sikkil_mAla_chand,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Sikkil Mala Chandrasekhar,http://sangeethamshare.org/manjunath/Carnatic/Audio/Season_2009/19-sikkil_mAla_chandhrashEkhar-Flute-JayaTV_MMU-2009/
03 - C0423 - 270-aruNa_sAirAm-voc,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Aruna Sairam,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/270-aruNa_sAirAm-vocal-JayaTV_MMU-2010/
03 - C0551 - 307-MS_subbulakshmi-,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MS Subbulakshmi,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/307-MS_subbulakshmi-shivarAthri-dhoor_dharshan_brcast/
03 - C0617 - 356-maNi_krishNaswAm,11,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Mani Krishnaswamy,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/356-maNi_krishNaswAmy-vocal-Montreal_CANADA/
03 - C0620 - 358-KV_nArAyaNaswAmy,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Palghat KV Narayanaswamy,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/358-KV_nArAyaNaswAmy-MSA_TN-Bay_Area-CA-USA-1983/
03 - C0644 - 380-KV_nArAyaNaswAmy,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Palghat KV Narayanaswamy,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/380-KV_nArAyaNaswAmy_MSA_TN-Toronto-1983/
03 - C0767 - 426-lAlgudi_jayarAma,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,"Lalgudi Jayaraman,Srimathi",http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/426-lAlgudi_jayarAman-S_brahmAnandham-violin_duet-1968/
03 - C0852 - 499-AKC_natarAjan-Cl,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,AKC Natarajan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/499-AKC_natarAjan-Clarinet-Dayton_OH-1978/
03 - C0865 - 512-S_rAmanAThan-voc,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,S Ramanathan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/512-S_rAmanAThan-vocal-Music_Academy-1980/
03 - C0941 - 587-ML_vasanthakumAr,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,ML Vasanthakumari,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/587-ML_vasanthakumAri-vocal-bengaLUru-1965/
03 - C0953 - 599-MS_subbulakShmi-,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MS Subbulakshmi,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/599-MS_subbulakShmi-vocal/
04 - C0001 - 01_Lalgudi_Jayaraman,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Lalgudi Jayaraman,http://sangeethamshare.org/ramach/Instrumental/01_Lalgudi_Jayaraman_Jamshedpur_1978/
05 - C0002 - 02-LG-GD-Pollachi,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Lalgudi Jayaraman,http://sangeethamshare.org/sridharan/02-LG-GD-Pollachi
06 - C0137 - 0164-Smt.Aruna-Sayee,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Aruna Sairam,http://sangeethamshare.org/svasu/UPLOADS-0001-0200/0164-Smt.Aruna-Sayeeram
06 - C0218 - 0263-Thiruvallikeni-,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Thiruvallikeni PV Thirumurthy,http://sangeethamshare.org/svasu/UPLOADS-0201-0400/0263-Thiruvallikeni-P.V.Thirumurthy-Nadaswaram
06 - c0343 - 0403-Sri_Srirangam_R,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Srirangam R Kannan,http://sangeethamshare.org/svasu/UPLOADS-0401-0600/0403-Sri_Srirangam_R.Kannan
06 - C0345 - 0405-NEYVELI_SANTHAN,6,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Neyveli Santhanagopalan,http://sangeethamshare.org/svasu/UPLOADS-0401-0600/0405-NEYVELI_SANTHANAGOPALAN-6
06 - C0570 - 0658_Sri.S.N.SathyaM,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,SN SathyaMurthy,http://sangeethamshare.org/svasu/UPLOADS-0601-0800/0658_Sri.S.N.SathyaMurthy-Veena
06 - c0625 - 0721_Sri.O.S.Thyagar,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,OS Thyagarajan,http://sangeethamshare.org/svasu/UPLOADS-0601-0800/0721_Sri.O.S.Thyagarajan
06 - C0725 - 0823_Ms.PadmavathyNa,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Padmavathy Nagarajan,http://sangeethamshare.org/svasu/UPLOADS-0801-1000/0823_Ms.PadmavathyNagarajan
06 - c0733 - 0831_Sri.S.N.Sathyam,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,SN SathyaMurthy,http://sangeethamshare.org/svasu/UPLOADS-0801-1000/0831_Sri.S.N.Sathyamurthy-Veena
06 - C0810 - 0914_Sri.M.K.S.Palan,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MKS Palaniswami,http://sangeethamshare.org/svasu/UPLOADS-0801-1000/0914_Sri.M.K.S.Palaniswami
