,index,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Uploader,Album ID,Album hrefs,Download URLs
1156,32559,01 - C0477 - 1517-Chinamaya_Siste,5,karpakamE_kaDaikkaN,madhyamAvati,pApanAsam_sivan,"Chinmaya Sisters - Uma,Radhika",1,c0477,https://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1517-Chinamaya_Sisters-Podhigai_TV-Navarathri_2005/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1401---1600/1517-Chinamaya_Sisters-Podhigai_TV-Navarathri_2005/05-karpakamE_kaDaikkaN-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1517-Chinamaya_Sisters-Podhigai_TV-Navarathri_2005/
1157,32693,22 - C0176 - 128_Les_Vedettes_en_,11,mangaLam_giri_tanayE,madhyamAvati,bAlamuraLi_krishNA,M BalamuraliKrishna,22,c0176,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/128_Les_Vedettes_en_Vancouver_1981/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreenivasa/Dr_M_Balamurali_Krishna/128_Les_Vedettes_en_Vancouver_1981/11-mangaLam_giri_tanayE-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/128_Les_Vedettes_en_Vancouver_1981/
1158,33403,01 - C4617 - 4528-Vidya_Kalayanar,3,vinAyakuni_valenu_brOvavE,madhyamAvati,tyAgarAja,Vidya Kalyanaraman,1,c4617,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4528-Vidya_Kalayanaraman/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4401---4600/4528-Vidya_Kalayanaraman/03-vinAyakuni_valenu_brOvavE-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4528-Vidya_Kalayanaraman/
1159,33327,10 - C0531 - 542-KJ_Yesudas-Vocal,5,sharavanabhava_guhanE,madhyamAvati,pApanAsam_sivan,KJ Yesudas,10,c0531,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/542-KJ_Yesudas-Vocal/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-401-600/542-KJ_Yesudas-Vocal/05-shivakAmEshvarIm_cintayEham-kalyANi.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/542-KJ_Yesudas-Vocal/
1160,32641,15 - C0131 - 127-D.K.Jayaraman-Li,14,karpakamE_kaDaikkaN,madhyamAvati,pApanAsam_sivan,DK Jayaraman,15,c0131,https://www.sangeethamshare.org/muralidaran/Uploads-101-200/127-D.K.Jayaraman-Live_Concert-8/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/muralidaran/Uploads-101-200/127-D.K.Jayaraman-Live_Concert-8/14-karpakamE_kaDaikkaN-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/muralidaran/Uploads-101-200/127-D.K.Jayaraman-Live_Concert-8/
1161,32819,22 - C0153 - 106_The_Delight_of_n,11,nagumOmu_galavAni,madhyamAvati,tyAgarAja,M BalamuraliKrishna,22,c0153,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/106_The_Delight_of_nagAnandini_BMK-and-Party/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreenivasa/Dr_M_Balamurali_Krishna/106_The_Delight_of_nagAnandini_BMK-and-Party/11-nagumOmu_galavAni-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/106_The_Delight_of_nagAnandini_BMK-and-Party/
1163,33211,07 - C0023 - 01_M.D.Ramanathan,3,rAma_kathA_sudhArasa,madhyamAvati,tyAgarAja,MD Ramanathan,7,c0023,https://www.sangeethamshare.org/nagarajan/MDR/01_M.D.Ramanathan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/nagarajan/MDR/01_M.D.Ramanathan/03-rAma_kathA_sudhArasa-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/nagarajan/MDR/01_M.D.Ramanathan/
1165,32573,01 - C4174 - 12-Sherthalai_K_Reng,5,karpakamE_kaDaikkaN,madhyamAvati,pApanAsam_sivan,Shertallay KN Renganatha Sharma,1,c4174,https://www.sangeethamshare.org/tvg/SEASON_2015/12-Sherthalai_K_Renganatha_Sharma/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2015/12-Sherthalai_K_Renganatha_Sharma/05-karpakamE_kaDaikkaN-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/SEASON_2015/12-Sherthalai_K_Renganatha_Sharma/
1166,33285,01 - c2548 - 2554-P_Vasanthakumar,4,sharavanabhava_guhanE,madhyamAvati,pApanAsam_sivan,P Vasanthakumar,1,c2548,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2554-P_Vasanthakumar-Veena/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2401---2600/2554-P_Vasanthakumar-Veena/04-sharavanabhava_guhanE-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2554-P_Vasanthakumar-Veena/
1168,32493,03 - C0194 - 038-RK_PadhmanAbha-V,10,dharma_samvardhini,madhyamAvati,m_dIkshitar,RK Padmanabha,3,c0194,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/038-RK_PadhmanAbha-VOcal/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/038-RK_PadhmanAbha-VOcal/10-Dharmasamvardhani-MadhyamAvathi.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/038-RK_PadhmanAbha-VOcal/
1172,32414,01 - C4666 - 4578-R_Athul_Kumar-F,3,aDigi_sukhamulu,madhyamAvati,tyAgarAja,R AthulKumar,1,c4666,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4578-R_Athul_Kumar-Flute/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4401---4600/4578-R_Athul_Kumar-Flute/03-aDigi_sukhamulu-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4578-R_Athul_Kumar-Flute/
1173,32698,01 - C1512 - 1645-Bombay_Sisters-,4,muccaTa_brahmAdulaku,madhyamAvati,tyAgarAja,Bombay Sisters,1,c1512,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1645-Bombay_Sisters-C_Saroja_C_Lalitha/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1601---1800/1645-Bombay_Sisters-C_Saroja_C_Lalitha/04-muccaTa_brahmAdulaku-madhyamAvati-tyAgarAja.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1645-Bombay_Sisters-C_Saroja_C_Lalitha/
1174,33412,03 - C0883 - 529-OS_thyAgarAjan-v,13,vinAyakuni_valenu_brOvavE,madhyamAvati,tyAgarAja,OS Thyagarajan,3,c0883,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/529-OS_thyAgarAjan-vocal-USA-1999/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-301-600/529-OS_thyAgarAjan-vocal-USA-1999/13-vinAyakuni_valenu_brOvavE-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/529-OS_thyAgarAjan-vocal-USA-1999/
1176,32722,01 - C2906 - 2947-S_Kasthuri_Rang,3,nAdupai_balikEru_narulu,madhyamAvati,tyAgarAja,S Kasthuri Rangan,1,c2906,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2947-S_Kasthuri_Rangan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2801---3000/2947-S_Kasthuri_Rangan/03-nAdupai_balikEru_narulu-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2947-S_Kasthuri_Rangan/
1178,32801,03 - C1087 - 734-thanjAvUr_shanka,15,nagumOmu_galavAni,madhyamAvati,tyAgarAja,Thanjavur Sankara Iyer,3,c1087,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/734-thanjAvUr_shankara_iyer-06/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-601-900/734-thanjAvUr_shankara_iyer-06/15-nagumOmu_galavAni-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/734-thanjAvUr_shankara_iyer-06/
1181,33125,01 - C3277 - 3223-Thiruvarur_S_Sw,4,rAma_kathA_sudhArasa,madhyamAvati,tyAgarAja,Thiruvarur S Swaminathan,1,c3277,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3223-Thiruvarur_S_Swaminathan-Flute/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3201---3400/3223-Thiruvarur_S_Swaminathan-Flute/04-rAma_kathA_sudhArasa-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3223-Thiruvarur_S_Swaminathan-Flute/
1182,33287,01 - C3035 - 2243-TM_Prabavathi,4,sharavanabhava_guhanE,madhyamAvati,pApanAsam_sivan,TM Prabavathi,1,c3035,https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2243-TM_Prabavathi/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2201---2400/2243-TM_Prabavathi/04-sharavanabhava_guhanE-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2243-TM_Prabavathi/
1183,33276,01 - C1197 - 728.A.KANYAKUMARI-VI,5,sharavanabhava_guhanE,madhyamAvati,pApanAsam_sivan,A Kanyakumari,1,c1197,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/728.A.KANYAKUMARI-VIOLIN/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0601---0800/728.A.KANYAKUMARI-VIOLIN/05-sharavanabhava_guhanE-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/728.A.KANYAKUMARI-VIOLIN/
1185,32882,01 - c2247 - 015-Varalakshmi_Anan,2,pAlincu_kAmAkSi_pAvani,madhyamAvati,syAmA_sAstri,Varalakshmi Anandakumar,1,c2247,https://www.sangeethamshare.org/tvg/SEASON_2011/015-Varalakshmi_Ananthakumar/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2011/015-Varalakshmi_Ananthakumar/02-pAlincu_kAmAkSi_pAvani-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/SEASON_2011/015-Varalakshmi_Ananthakumar/
1187,32862,01 - C1146 - 675.CHITTOOR_G.VENKA,4,pAlincu_kAmAkSi_pAvani,madhyamAvati,syAmA_sAstri,Chittoor G Venkatesan,1,c1146,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/675.CHITTOOR_G.VENKATESSAN_FLUTE/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0601---0800/675.CHITTOOR_G.VENKATESSAN_FLUTE/04-pAlincu_kAmAkSi_pAvani-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/675.CHITTOOR_G.VENKATESSAN_FLUTE/
1193,33233,15 - C0172 - 167-Semmangudi-Live_,3,rAma_kathA_sudhArasa,madhyamAvati,tyAgarAja,Semmangudi Srinivasa Iyer,15,c0172,https://www.sangeethamshare.org/muralidaran/Uploads-101-200/167-Semmangudi-Live_Concert-6/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/muralidaran/Uploads-101-200/167-Semmangudi-Live_Concert-6/03-rAma_kathA_sudhArasa-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/muralidaran/Uploads-101-200/167-Semmangudi-Live_Concert-6/
1194,32757,10 - C0449 - 454-TM_Thyagarajan-V,6,nAdupai_balikEru_narulu,madhyamAvati,tyAgarAja,TM Thyagarajan,10,c0449,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/454-TM_Thyagarajan-Vocal/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-401-600/454-TM_Thyagarajan-Vocal/06-Karunajoodavamma-Todi-T.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/454-TM_Thyagarajan-Vocal/
1198,32461,01 - c2261 - 027-Bombay_Sisters,3,dEva_shrI_tapastIrthapura,madhyamAvati,tyAgarAja,Bombay Sisters,1,c2261,https://www.sangeethamshare.org/tvg/SEASON_2011/027-Bombay_Sisters/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2011/027-Bombay_Sisters/03-dEva_shrI_tapastIrthapura-madhyamAvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/SEASON_2011/027-Bombay_Sisters/
1201,51006,01 - C1392 - 0814.TV_Sankaranaray,3,marivEre_dikkevarayya,shaNmukhapriyA,patnam_subhramanya_iyer,TV Sankaranarayanan,1,c1392,https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0814.TV_Sankaranarayanan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0801---1000/0814.TV_Sankaranarayanan/03-marivEre_dikkevarayya-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0814.TV_Sankaranarayanan/
1202,51520,01 - C3777 - 3710-R_Suryaprakash-,4,sharavaNabhava_enum,shaNmukhapriyA,pApanAsam_sivan,R Suryaprakash,1,c3777,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3710-R_Suryaprakash-Papanasam_Sivan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3601---3800/3710-R_Suryaprakash-Papanasam_Sivan/04-sharavaNabhava_enum-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3710-R_Suryaprakash-Papanasam_Sivan/
1203,51129,01 - C0108 - 1204-M.Balamuralikri,1,OmkAra_praNava-VARNAM,shaNmukhapriyA,bAlamuraLi_krishNA,M BalamuraliKrishna,1,c0108,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1204-M.Balamuralikrishna/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1201---1400/1204-M.Balamuralikrishna/01-OmkAra_praNava-VARNAM-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1204-M.Balamuralikrishna/
1204,51772,57 - C0015 - 015-Sanjay_Subrahman,2,siddhi_vinAyakam_anisham,shaNmukhapriyA,m_dIkshitar,Sanjay Subrahmanyan,57,c0015,https://www.sangeethamshare.org/sreekanth/015-Sanjay_Subrahmanyan-Live_Concert3/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreekanth/015-Sanjay_Subrahmanyan-Live_Concert3/02-siddhi_vinAyakam_anisham-shaNmukhapriyA.MP3&amp;url=http://www.sangeethamshare.org/sreekanth/015-Sanjay_Subrahmanyan-Live_Concert3/
1207,51625,01 - C1897 - 1932-Jayanthi_Kumare,1,siddhi_vinAyakam_anisham,shaNmukhapriyA,m_dIkshitar,Jayanthi Kumaresh,1,c1897,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1932-Jayanthi_Kumaresh-Veena/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1801---2000/1932-Jayanthi_Kumaresh-Veena/01-siddhi_vinAyakam_anisham-shaNmukhapriyA-m.dIkshitar.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1932-Jayanthi_Kumaresh-Veena/
1209,51151,01 - c1181 - 709.S.RAJESWARI,4,paritApamulEka,shaNmukhapriyA,GN_bAlasubramanian,S Rajeswari,1,c1181,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/709.S.RAJESWARI/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0601---0800/709.S.RAJESWARI/04-paritApamulEka-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/709.S.RAJESWARI/
1210,51829,01 - C4707 - 4620-NP_Ramaswamy-Ra,7,vallee_nAyakA,shaNmukhapriyA,muthaiah_bAgavatar,NP Ramaswamy,1,c4707,https://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4620-NP_Ramaswamy-Ragam_24x7/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4601---4800/4620-NP_Ramaswamy-Ragam_24x7/07-vallee_nAyakA-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4620-NP_Ramaswamy-Ragam_24x7/
1211,51477,57 - C0238 - 238-MS_Gopalakrishna,9,rAgam_tAnam_pallavi,shaNmukhapriyA,Own/Others,MS Gopalakrishnan,57,c0238,https://www.sangeethamshare.org/sreekanth/238-MS_Gopalakrishnan-Live_Concert2/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreekanth/238-MS_Gopalakrishnan-Live_Concert2/09-rAgam_tAnam_pallavi-shaNmukhapriyA.MP3&amp;url=http://www.sangeethamshare.org/sreekanth/238-MS_Gopalakrishnan-Live_Concert2/
1212,51539,03 - C0156 - 082-Salem_ShrIrAm-Vo,9,sharavaNabhava_enum,shaNmukhapriyA,pApanAsam_sivan,Salem Sriram,3,c0156,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/082-Salem_ShrIrAm-Vocal-RamaNa_kEndhra-Dec-14-2008/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/082-Salem_ShrIrAm-Vocal-RamaNa_kEndhra-Dec-14-2008/09-SharavaNa_Bhava_ennum-ShaNmukhapriya-Adhi-PApanAsham_Shivan.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/082-Salem_ShrIrAm-Vocal-RamaNa_kEndhra-Dec-14-2008/
1215,51220,01 - C2020 - 2019-Sugandha_Kalame,2,rAgam_tAnam_pallavi,shaNmukhapriyA,Own/Others,Sugandha Kalamegam,1,c2020,https://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2019-Sugandha_Kalamegam-RTP_Shanmukhapriya/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2001---2200/2019-Sugandha_Kalamegam-RTP_Shanmukhapriya/02-rAgam_tAnam_pallavi-shanmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2019-Sugandha_Kalamegam-RTP_Shanmukhapriya/
1216,51613,01 - c1105 - 622.KUNRAKKUDI_M.BAL,2,siddhi_vinAyakam_anisham,shaNmukhapriyA,m_dIkshitar,Kunnakudi M Balamuralikrishna,1,c1105,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/622.KUNRAKKUDI_M.BALAMURALIKRISHNA/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0601---0800/622.KUNRAKKUDI_M.BALAMURALIKRISHNA/02-siddhi_vinAyakam_anisham-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/622.KUNRAKKUDI_M.BALAMURALIKRISHNA/
1217,50969,01 - C6416 - 6266-Sreyas_Narayanu,4,mAmava_karuNAya,shaNmukhapriyA,swAtitirunAL,Sreyas Narayanun,1,c6416,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6266-Sreyas_Narayanun/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6201---6400/6266-Sreyas_Narayanun/04-mAmava_karuNAya-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6266-Sreyas_Narayanun/
1218,51403,15 - C0020 - 020-MLV-Live-Concert,8,rAgam_tAnam_pallavi,shaNmukhapriyA,Own/Others,ML Vasanthakumari,15,c0020,https://www.sangeethamshare.org/muralidaran/Uploads-001-100/020-MLV-Live-Concert-1/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/muralidaran/Uploads-001-100/020-MLV-Live-Concert-1/08-rAgam_tAnam_pallavi-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/muralidaran/Uploads-001-100/020-MLV-Live-Concert-1/
1219,50844,03 - C0266 - 06-nithyashri_mahAdh,3,ANDavanE_unai,shaNmukhapriyA,pApanAsam_sivan,Nithyasri Mahadevan,3,c0266,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/Season_2009/06-nithyashri_mahAdhEvan-Vocal-JayaTV_MMU-2009/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/Season_2009/06-nithyashri_mahAdhEvan-Vocal-JayaTV_MMU-2009/03-ANDavanE_unai-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/Season_2009/06-nithyashri_mahAdhEvan-Vocal-JayaTV_MMU-2009/
1220,51810,17 - C0074 - 075-Emani_Sankara_Sa,4,vaddanE_vAru_lEru,shaNmukhapriyA,tyAgarAja,Emani Sankara Sastry,17,c0074,https://www.sangeethamshare.org/ramasamy_v/075-Emani_Sankara_Sasthri-AIR/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/ramasamy_v/075-Emani_Sankara_Sasthri-AIR/04-vaddanE_vAru_lEru-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/ramasamy_v/075-Emani_Sankara_Sasthri-AIR/
1222,51802,01 - C6368 - 6218-TR_Padmini,4,vaddanE_vAru_lEru,shaNmukhapriyA,tyAgarAja,TR Padmini,1,c6368,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6218-TR_Padmini/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6201---6400/6218-TR_Padmini/04-vaddanE_vAru_lEru-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6218-TR_Padmini/
1223,51219,01 - c2010 - 2007-V_Shankaranaray,4,rAgam_tAnam_pallavi,shaNmukhapriyA,Own/Others,V Shankaranarayanan,1,c2010,https://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2007-V_Shankaranarayanan-RTP_Shanmukhapriya/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2001---2200/2007-V_Shankaranarayanan-RTP_Shanmukhapriya/04-rAgam_tAnam_pallavi-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2007-V_Shankaranarayanan-RTP_Shanmukhapriya/
1224,51137,10 - C0343 - 340-Srirangam_Gopala,1,OmkAra_praNava-VARNAM,shaNmukhapriyA,bAlamuraLi_krishNA,Srirangam Gopalaratnam,10,c0343,https://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/340-Srirangam_Gopalaratnam-Vocal-060584/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-201-400/340-Srirangam_Gopalaratnam-Vocal-060584/01-ninnE_bhajana_sEyu_vADanu-nATa.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/340-Srirangam_Gopalaratnam-Vocal-060584/
1225,51532,02 - C0093 - 055_SanjaySubramania,7,sharavaNabhava_enum,shaNmukhapriyA,pApanAsam_sivan,Sanjay Subrahmanyan,2,c0093,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/055_SanjaySubramaniam_Semmangudi_Centenery_2008_BGS/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/kasturi/UPLOADS-0001-0200/055_SanjaySubramaniam_Semmangudi_Centenery_2008_BGS/07-sharavaNabhava_enum-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/055_SanjaySubramaniam_Semmangudi_Centenery_2008_BGS/
1226,50866,01 - C2606 - 2613-Sriram_Parthasa,4,bhavasAgaram_karai,shaNmukhapriyA,gOpalakrishna_bharati,Sriram Parthasarathy,1,c2606,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2613-Sriram_Parthasarathy/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2601---2800/2613-Sriram_Parthasarathy/04-bhavasAgaram_karai-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2613-Sriram_Parthasarathy/
1227,51628,01 - C2201 - 1966-Shobana_Vignesh,1,siddhi_vinAyakam_anisham,shaNmukhapriyA,m_dIkshitar,Shobana Vignesh,1,c2201,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1966-Shobana_Vignesh-TV_Audio/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1801---2000/1966-Shobana_Vignesh-TV_Audio/01-siddhi_vinAyakam_anisham-shaNmukhapriyA.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1966-Shobana_Vignesh-TV_Audio/
1228,51833,03 - C0054 - 182-kunnakudi_vaidhy,10,vallee_nAyakA,shaNmukhapriyA,muthaiah_bAgavatar,Kunnakudi R Vaidyanathan,3,c0054,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/182-kunnakudi_vaidhyanAThan-Violin-SRSM-BengaLUru-2002/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/182-kunnakudi_vaidhyanAThan-Violin-SRSM-BengaLUru-2002/10-valli_nAyaka_nI-shaNmukhapriya-Adhi-Mutthayya_bhAgavathar.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/182-kunnakudi_vaidhyanAThan-Violin-SRSM-BengaLUru-2002/
